20	-16.8317 	-12.0623 
29	-18.9339 	-14.1419 
38	-20.6422 	-15.4283 
47	-21.6754 	-16.5952 
56	-22.8102 	-17.6631 
65	-23.8753 	-18.5278 
74	-24.7668 	-19.2948 
83	-25.3899 	-19.8552 
92	-26.0238 	-20.5426 
101	-26.7798 	-21.1391 
110	-27.4155 	-21.7242 
119	-28.0537 	-22.3067 
128	-28.5853 	-22.8043 
137	-29.2440 	-23.3414 
146	-29.8347 	-23.9768 
155	-30.3994 	-24.4917 
164	-30.9356 	-24.9251 
173	-31.3986 	-25.2107 
182	-31.9815 	-25.5574 
191	-32.4359 	-26.0293 
200	-32.9020 	-26.4099 
200	-32.9020 	-26.4099 
203.2449183	-33.0304 	-26.5452 
206.542484	-33.1663 	-26.6666 
209.8935514	-33.3010 	-26.8024 
213.2989884	-33.4233 	-26.9382 
216.7596773	-33.5592 	-27.0850 
220.2765145	-33.7146 	-27.1851 
223.8504109	-33.9134 	-27.2913 
227.4822924	-34.1173 	-27.4828 
231.1730996	-34.3030 	-27.6981 
234.9237886	-34.4842 	-27.8792 
238.7353311	-34.6466 	-28.0374 
242.6087142	-34.8170 	-28.1496 
246.5449415	-35.0029 	-28.2988 
250.5450324	-35.1944 	-28.4697 
254.6100231	-35.3458 	-28.6710 
258.7409667	-35.5140 	-28.8617 
262.9389331	-35.7022 	-29.0515 
267.2050098	-35.8887 	-29.1961 
271.5403019	-36.0776 	-29.3751 
275.9459323	-36.2525 	-29.5564 
280.4230423	-36.3886 	-29.7075 
284.9727915	-36.5560 	-29.8739 
289.5963586	-36.7824 	-30.0467 
294.2949411	-37.0261 	-30.1734 
299.0697562	-37.2889 	-30.3129 
303.9220408	-37.5567 	-30.4268 
308.8530517	-37.8415 	-30.6793 
313.8640662	-38.1035 	-30.8514 
318.9563824	-38.4104 	-30.9769 
324.1313193	-38.7167 	-31.1143 
329.3902175	-38.9995 	-31.2954 
334.7344392	-39.2978 	-31.4765 
340.1653686	-39.5918 	-31.6692 
345.6844127	-39.8249 	-31.8297 
351.293001	-40.0269 	-31.9778 
356.9925863	-40.1829 	-32.1614 
362.7846451	-40.3189 	-32.3653 
368.6706777	-40.5347 	-32.5630 
374.6522088	-40.8204 	-32.7169 
380.7307877	-41.0635 	-32.8740 
