50	-2.39E+01	-2.40E+01
100	-3.00E+01	-3.00E+01
150	-3.35E+01	-3.35E+01
200	-3.60E+01	-3.60E+01
250	-3.79E+01	-3.79E+01
300	-3.95E+01	-3.95E+01
350	-4.09E+01	-4.09E+01
400	-4.21E+01	-4.21E+01
450	-4.31E+01	-4.31E+01
500	-4.41E+01	-4.41E+01
550	-4.49E+01	-4.49E+01
600	-4.57E+01	-4.57E+01
650	-4.65E+01	-4.65E+01
700	-4.72E+01	-4.72E+01
750	-4.78E+01	-4.79E+01
800	-4.85E+01	-4.85E+01
850	-4.91E+01	-4.91E+01
900	-4.96E+01	-4.97E+01
950	-5.02E+01	-5.02E+01
1000	-5.07E+01	-5.07E+01
1050	-5.12E+01	-5.13E+01
1100	-5.18E+01	-5.18E+01
1150	-5.23E+01	-5.23E+01
1200	-5.28E+01	-5.28E+01
1250	-5.32E+01	-5.33E+01
1300	-5.38E+01	-5.38E+01
1350	-5.42E+01	-5.43E+01
1400	-5.47E+01	-5.47E+01
1450	-5.51E+01	-5.52E+01
1500	-5.57E+01	-5.57E+01
1550	-5.62E+01	-5.62E+01
1600	-5.67E+01	-5.68E+01
1650	-5.73E+01	-5.73E+01
1700	-5.79E+01	-5.79E+01
1750	-5.85E+01	-5.85E+01
1800	-5.92E+01	-5.93E+01
1850	-6.02E+01	-6.02E+01
1900	-6.14E+01	-6.16E+01
1950	-6.36E+01	-6.36E+01
2000	-6.25E+01	-6.23E+01
2050	-5.64E+01	-5.67E+01
2100	-5.70E+01	-5.74E+01
2150	-5.82E+01	-5.86E+01
2200	-5.92E+01	-5.95E+01
2250	-6.00E+01	-6.04E+01
2300	-6.07E+01	-6.11E+01
2350	-6.15E+01	-6.18E+01
2400	-6.21E+01	-6.24E+01
2450	-6.28E+01	-6.32E+01
2500	-6.35E+01	-6.37E+01
2550	-6.40E+01	-6.44E+01
2600	-6.47E+01	-6.51E+01
2650	-6.54E+01	-6.59E+01
2700	-6.63E+01	-6.68E+01
2750	-6.69E+01	-6.75E+01
2800	-6.77E+01	-6.83E+01
2850	-6.86E+01	-6.92E+01
2900	-6.95E+01	-7.02E+01
2950	-7.05E+01	-7.13E+01
3000	-7.17E+01	-7.27E+01
3050	-7.27E+01	-7.39E+01
3100	-7.43E+01	-7.54E+01
3150	-7.56E+01	-7.73E+01
3200	-7.73E+01	-7.98E+01
3250	-7.87E+01	-8.11E+01
3300	-8.10E+01	-8.22E+01
3350	-8.14E+01	-8.18E+01
3400	-8.17E+01	-8.09E+01
3450	-8.09E+01	-7.87E+01
3500	-7.90E+01	-7.72E+01
3550	-7.74E+01	-7.57E+01
3600	-7.58E+01	-7.43E+01
3650	-7.45E+01	-7.33E+01
3700	-7.35E+01	-7.20E+01
3750	-7.21E+01	-7.11E+01
3800	-7.12E+01	-7.04E+01
3850	-7.04E+01	-6.97E+01
3900	-6.97E+01	-6.89E+01
3950	-6.89E+01	-6.83E+01
4000	-6.83E+01	-6.76E+01
4050	-6.78E+01	-6.69E+01
4100	-6.72E+01	-6.66E+01
4150	-6.66E+01	-6.59E+01
4200	-6.62E+01	-6.55E+01
4250	-6.57E+01	-6.50E+01
4300	-6.52E+01	-6.45E+01
4350	-6.49E+01	-6.42E+01
4400	-6.44E+01	-6.39E+01
4450	-6.40E+01	-6.35E+01
4500	-6.38E+01	-6.31E+01
4550	-6.33E+01	-6.28E+01
4600	-6.31E+01	-6.25E+01
4650	-6.27E+01	-6.22E+01
4700	-6.24E+01	-6.19E+01
4750	-6.21E+01	-6.16E+01
4800	-6.18E+01	-6.14E+01
4850	-6.15E+01	-6.11E+01
4900	-6.13E+01	-6.08E+01
4950	-6.10E+01	-6.06E+01
5000	-5.84E+01	-5.83E+01
10000	-4.48E+01	-4.44E+01
15000	-5.55E+01	-5.53E+01
20000	-6.09E+01	-6.01E+01
25000	-5.32E+01	-5.29E+01
30000	-4.97E+01	-4.97E+01
35000	-4.83E+01	-4.79E+01
40000	-4.57E+01	-4.53E+01
45000	-4.41E+01	-4.38E+01
50000	-4.25E+01	-4.23E+01
55000	-4.06E+01	-4.05E+01
60000	-3.77E+01	-3.76E+01
65000	-4.05E+01	-4.06E+01
70000	-4.68E+01	-4.61E+01
75000	-4.41E+01	-4.35E+01
80000	-4.25E+01	-4.20E+01
85000	-4.14E+01	-4.09E+01
90000	-4.04E+01	-4.00E+01
95000	-3.94E+01	-3.91E+01
100000	-3.88E+01	-3.84E+01
105000	-3.82E+01	-3.79E+01
110000	-3.76E+01	-3.73E+01
115000	-3.71E+01	-3.68E+01
120000	-3.69E+01	-3.66E+01
125000	-3.68E+01	-3.64E+01
130000	-3.62E+01	-3.59E+01
135000	-3.57E+01	-3.54E+01
140000	-3.51E+01	-3.48E+01
145000	-3.47E+01	-3.43E+01
150000	-3.50E+01	-3.46E+01
155000	-3.46E+01	-3.43E+01
160000	-3.40E+01	-3.37E+01
165000	-3.38E+01	-3.34E+01
170000	-3.46E+01	-3.42E+01
175000	-3.46E+01	-3.43E+01
180000	-3.42E+01	-3.39E+01
185000	-3.38E+01	-3.34E+01
190000	-3.34E+01	-3.31E+01
195000	-3.30E+01	-3.27E+01
200000	-3.27E+01	-3.24E+01
205000	-3.24E+01	-3.20E+01
210000	-3.20E+01	-3.17E+01
215000	-3.17E+01	-3.13E+01
220000	-3.14E+01	-3.10E+01
225000	-3.11E+01	-3.08E+01
230000	-3.09E+01	-3.07E+01
235000	-3.09E+01	-3.06E+01
240000	-3.06E+01	-3.03E+01
245000	-3.02E+01	-2.98E+01
250000	-2.99E+01	-2.95E+01
255000	-3.02E+01	-2.99E+01
260000	-3.09E+01	-3.06E+01
265000	-3.08E+01	-3.05E+01
