1000,-76.355705,-26.258297
2000,-63.340782,-27.021839
3000,-58.385223,-27.993038
4000,-55.226761,-29.05307
5000,-52.816109,-30.104254
6000,-50.96616,-31.088478
7000,-49.280319,-17.575434
8000,-47.72541,-19.566877
9000,-46.331116,-33.9534
10000,-44.894455,-34.963684
11000,-43.500526,-18.166222
12000,-42.047535,-13.576396
13000,-40.471581,-21.047647
14000,-38.741444,-28.85387
15000,-36.688168,-27.928799
16000,-34.266705,-31.536976
17000,-31.158689,-31.25721
18000,-27.358023,-25.488697
19000,-25.939119,-22.379528
20000,-29.53327,-24.466417
21000,-33.355118,-19.903408
22000,-36.403999,-24.844694
23000,-38.866299,-25.802114
24000,-41.001564,1.165151
25000,-42.809654,-23.995398
26000,-44.413193,-18.011065
27000,-46.160694,-17.239138
28000,-49.170834,-14.619306
29000,-50.464607,-22.073378
30000,-52.172836,-26.7369
31000,-59.200562,-39.956104
32000,-61.278591,-36.912743
33000,-59.227852,-37.073788
34000,-57.429317,-37.302708
35000,-55.93644,-37.544838
36000,-54.470779,-37.928104
37000,-53.290562,-38.166508
38000,-52.20927,-38.48085
39000,-51.249557,-38.806431
40000,-50.388065,-39.123909
41000,-49.583527,-22.399809
42000,-48.922047,-20.313799
43000,-48.300282,-28.126587
44000,-47.673798,-23.207199
45000,-47.122818,-18.776903
46000,-46.608646,-28.447918
47000,-46.147636,-33.194729
48000,-45.66404,-31.669359
49000,-45.206009,-19.442503
50000,-44.81345,-32.281174
51000,-44.389771,-21.34034
52000,-43.993305,-20.023024
53000,-43.602764,-27.411461
54000,-43.211632,-21.238371
55000,-42.833275,-26.99999
56000,-42.467625,-15.928106
57000,-42.082161,-31.298021
58000,-41.703491,-11.074398
59000,-41.296967,-39.302658
60000,-40.895741,-44.295902
61000,-40.465778,-44.367355
62000,-39.995358,-44.425838
63000,-39.494713,-44.35358
64000,-38.996082,-44.05582
65000,-38.826939,-43.743881
66000,-39.730423,-43.904011
67000,-41.12846,-44.870708
68000,-41.400761,-45.828972
69000,-40.955696,-46.757034
70000,-40.336349,-47.393658
71000,-39.793678,-47.508461
72000,-39.351585,-47.428837
73000,-38.921082,-47.367336
74000,-38.519875,-47.345551
75000,-38.12952,-47.224754
76000,-37.735867,-47.159828
77000,-37.350716,-46.988503
78000,-36.924984,-46.821087
79000,-36.517052,-46.607944
80000,-36.089722,-46.332821
81000,-35.635899,-24.586771
82000,-35.157089,-25.710028
83000,-34.639725,-33.795155
84000,-34.077637,-21.113688
85000,-33.459732,-20.161322
86000,-32.76527,-35.396542
87000,-31.994564,-25.681742
88000,-31.107996,-42.840759
89000,-30.128458,-37.161102
90000,-29.258406,-25.518648
91000,-28.771877,-28.407934
92000,-28.449982,-24.077566
93000,-28.468149,-30.65716
94000,-29.394495,-35.214615
95000,-31.155266,-17.744722
96000,-32.856121,-19.649218
97000,-33.945885,-41.021107
98000,-35.380486,-23.561523
99000,-37.212055,-25.009365
100000,-38.221634,-20.785772
101000,-37.938465,-36.115456
102000,-37.398033,-20.895309
103000,-37.998135,-34.759396
104000,-40.054123,-38.70097
105000,-42.913494,-40.055557
106000,-45.577881,-22.374054
107000,-47.592411,-31.009897
108000,-48.505466,-13.724263
109000,-48.257706,-13.43919
110000,-47.259804,-28.091185
111000,-46.158432,-24.953907
112000,-45.112206,-15.070105
113000,-44.187763,-37.523891
114000,-43.384041,-47.082092
115000,-42.647236,-46.64629
116000,-42.026455,-46.327038
117000,-41.457878,-45.926598
118000,-40.968708,-45.660984
