1000,-76.355705,-77.128967
2000,-63.340782,-63.372341
3000,-58.385223,-58.260475
4000,-55.226761,-55.204391
5000,-52.816109,-52.877029
6000,-50.96616,-50.970837
7000,-49.280319,-49.295113
8000,-47.72541,-47.791969
9000,-46.331116,-46.335243
10000,-44.894455,-44.924122
11000,-43.500526,-43.514896
12000,-42.047535,-42.047047
13000,-40.471581,-40.478718
14000,-38.741444,-38.73539
15000,-36.688168,-36.722191
16000,-34.266705,-34.251965
17000,-31.158689,-31.143692
18000,-27.358023,-27.348175
19000,-25.939119,-25.973398
20000,-29.53327,-29.576069
21000,-33.355118,-33.389645
22000,-36.403999,-36.41782
23000,-38.866299,-38.871929
24000,-41.001564,-41.00256
25000,-42.809654,-42.812302
26000,-44.413193,-44.3834
27000,-46.160694,-46.126362
28000,-49.170834,-49.114601
29000,-50.464607,-50.382305
30000,-52.172836,-52.125622
31000,-59.200562,-59.57523
32000,-61.278591,-61.562729
33000,-59.227852,-59.477615
34000,-57.429317,-57.616566
35000,-55.93644,-56.005032
36000,-54.470779,-54.606377
37000,-53.290562,-53.372318
38000,-52.20927,-52.294884
39000,-51.249557,-51.339233
40000,-50.388065,-50.478058
41000,-49.583527,-49.697727
42000,-48.922047,-49.004528
43000,-48.300282,-48.355358
44000,-47.673798,-47.756256
45000,-47.122818,-47.217804
46000,-46.608646,-46.701797
47000,-46.147636,-46.211689
48000,-45.66404,-45.744999
49000,-45.206009,-45.296459
50000,-44.81345,-44.870319
51000,-44.389771,-44.457832
52000,-43.993305,-44.05909
53000,-43.602764,-43.670441
54000,-43.211632,-43.288151
55000,-42.833275,-42.911995
56000,-42.467625,-42.53474
57000,-42.082161,-42.157982
58000,-41.703491,-41.772606
59000,-41.296967,-41.376495
60000,-40.895741,-40.967026
61000,-40.465778,-40.530876
62000,-39.995358,-40.055664
63000,-39.494713,-39.537746
64000,-38.996082,-39.041725
65000,-38.826939,-38.900627
66000,-39.730423,-39.880085
67000,-41.12846,-41.289257
68000,-41.400761,-41.516212
69000,-40.955696,-41.048496
70000,-40.336349,-40.434345
71000,-39.793678,-39.902863
72000,-39.351585,-39.447948
73000,-38.921082,-39.031609
74000,-38.519875,-38.635208
75000,-38.12952,-38.24789
76000,-37.735867,-37.862862
77000,-37.350716,-37.476265
78000,-36.924984,-37.081631
79000,-36.517052,-36.678135
80000,-36.089722,-36.256256
81000,-35.635899,-35.81567
82000,-35.157089,-35.32671
83000,-34.639725,-34.825172
84000,-34.077637,-34.28064
85000,-33.459732,-33.68132
86000,-32.76527,-33.016525
87000,-31.994564,-32.258682
88000,-31.107996,-31.399446
89000,-30.128458,-30.44128
90000,-29.258406,-29.48455
91000,-28.771877,-28.760939
92000,-28.449982,-28.30905
93000,-28.468149,-28.33931
94000,-29.394495,-29.360952
95000,-31.155266,-31.1052
96000,-32.856121,-32.63805
97000,-33.945885,-33.630405
98000,-35.380486,-35.186127
99000,-37.212055,-37.083351
100000,-38.221634,-38.076626
101000,-37.938465,-37.811264
102000,-37.398033,-37.445194
103000,-37.998135,-38.333313
104000,-40.054123,-40.654331
105000,-42.913494,-43.493389
106000,-45.577881,-46.125557
107000,-47.592411,-47.982624
108000,-48.505466,-48.703548
109000,-48.257706,-48.283058
110000,-47.259804,-47.255589
111000,-46.158432,-46.114067
112000,-45.112206,-45.074883
113000,-44.187763,-44.165371
114000,-43.384041,-43.369873
115000,-42.647236,-42.673508
116000,-42.026455,-42.055828
117000,-41.457878,-41.500576
118000,-40.968708,-40.99815
119000,-40.494766,-40.527115
120000,-40.05323,-40.101452
121000,-39.662113,-39.701427
122000,-39.276539,-39.323311
123000,-38.931484,-38.960896
124000,-38.583847,-38.615578
125000,-38.260635,-38.285927
126000,-37.947025,-37.967972
127000,-37.655693,-37.663761
128000,-37.363503,-37.382771
129000,-37.111401,-37.118828
130000,-36.874676,-36.873859
131000,-36.659336,-36.653301
132000,-36.46867,-36.457417
133000,-36.286903,-36.262802
134000,-36.06599,-36.051746
135000,-35.850307,-35.829391
136000,-35.638065,-35.612774
137000,-35.442478,-35.389854
138000,-35.24464,-35.204292
139000,-35.083012,-35.045525
140000,-34.927811,-34.891006
141000,-34.772835,-34.754486
142000,-34.653587,-34.621147
143000,-34.518379,-34.486198
144000,-34.37225,-34.344234
145000,-34.220486,-34.187428
146000,-34.049812,-34.020405
147000,-33.866066,-33.839161
148000,-33.650707,-33.635685
149000,-33.427174,-33.413898
150000,-33.180439,-33.175903
151000,-32.911964,-32.915398
152000,-32.615021,-32.623943
153000,-32.298374,-32.312347
154000,-31.949898,-31.977097
155000,-31.572355,-31.603575
156000,-31.160284,-31.205448
157000,-30.709816,-30.767946
158000,-30.221178,-30.293819
159000,-29.691257,-29.775343
160000,-29.131716,-29.220476
161000,-28.564703,-28.647268
162000,-28.038593,-28.128166
163000,-27.683422,-27.671129
164000,-27.665731,-27.535618
165000,-28.138149,-27.863644
166000,-29.08032,-28.70046
167000,-30.287395,-29.877935
168000,-31.518085,-31.154135
169000,-32.687107,-32.409409
170000,-33.867393,-33.704769
171000,-35.215763,-35.17347
172000,-36.750835,-36.786682
173000,-38.2346,-38.295975
174000,-39.335827,-39.356018
175000,-39.831722,-39.836578
176000,-39.832523,-39.784214
177000,-39.564304,-39.494064
178000,-39.230648,-39.148872
179000,-38.923145,-38.839466
180000,-38.689686,-38.602058
181000,-38.546581,-38.435875
182000,-38.430927,-38.310013
183000,-38.344601,-38.174049
184000,-38.199459,-37.995468
185000,-38.011112,-37.769382
186000,-37.787586,-37.544029
187000,-37.640121,-37.413612
188000,-37.687832,-37.52137
189000,-38.042835,-37.974777
190000,-38.730145,-38.760231
191000,-39.57317,-39.694969
192000,-40.368965,-40.506882
193000,-40.857578,-41.001823
194000,-41.097317,-41.138233
195000,-40.980663,-40.980503
196000,-40.672379,-40.637363
197000,-40.255444,-40.202534
198000,-39.807869,-39.750153
199000,-39.382805,-39.319698
200000,-38.996037,-38.931973
201000,-38.649654,-38.583599
202000,-38.336288,-38.270287
203000,-38.049519,-37.982166
204000,-37.785862,-37.715343
205000,-37.536411,-37.467888
206000,-37.304905,-37.234814
207000,-37.055111,-37.013927
208000,-36.848709,-36.804298
209000,-36.652542,-36.602989
210000,-36.459942,-36.410358
211000,-36.277641,-36.226357
212000,-36.105476,-36.050903
213000,-35.93544,-35.88269
214000,-35.770493,-35.719429
215000,-35.614063,-35.560997
216000,-35.462685,-35.38142
217000,-35.31406,-35.228493
218000,-35.172352,-35.089695
219000,-35.032032,-34.951591
220000,-34.889805,-34.805
221000,-34.752262,-34.672184
222000,-34.615444,-34.531212
223000,-34.484226,-34.40517
224000,-34.358242,-34.273338
225000,-34.231422,-34.150566
226000,-34.115326,-34.02367
227000,-33.984173,-33.903179
228000,-33.870678,-33.787785
229000,-33.757366,-33.674377
230000,-33.644188,-33.55994
