1000,-74.05027,-74.940277
2000,-62.151031,-62.262531
3000,-57.712193,-57.784092
4000,-54.717216,-54.869015
5000,-52.489811,-52.678822
6000,-50.624596,-50.827282
7000,-48.965065,-49.22245
8000,-47.47543,-47.79493
9000,-46.002167,-46.405399
10000,-44.590721,-45.102425
11000,-43.159954,-31.941822
12000,-41.665504,-31.178602
13000,-40.061855,-38.702335
14000,-38.265308,-36.905853
15000,-36.17144,-37.707745
16000,-33.580944,-35.574253
17000,-30.280886,-32.920132
18000,-26.435322,-29.526777
19000,-26.056753,-26.736351
20000,-30.033451,-29.126316
21000,-33.711529,-30.493977
22000,-36.613937,-31.941332
23000,-38.972485,-39.15239
24000,-41.045124,-42.398525
25000,-42.815903,-41.819458
26000,-44.355701,-43.675224
27000,-45.535183,-50.987099
28000,-46.300598,-53.591995
29000,-46.661598,-57.750755
30000,-47.682388,-68.047455
31000,-53.782181,-57.890079
32000,-57.72567,-54.057781
33000,-57.703754,-52.494114
34000,-56.641743,-51.299229
35000,-55.438816,-50.183189
36000,-54.268181,-49.222736
37000,-53.178268,-48.356922
38000,-52.19936,-47.603134
39000,-51.301277,-46.912785
40000,-50.496922,-46.286407
41000,-49.759342,-52.634518
42000,-49.079235,-43.698776
43000,-48.464058,-42.185192
44000,-47.913109,-35.669434
45000,-47.358402,-42.62706
46000,-46.826012,-42.591873
47000,-46.34515,-46.951946
48000,-45.890678,-38.882023
49000,-45.457596,-33.83572
50000,-45.045902,-15.179738
51000,-44.646358,-47.109402
52000,-44.261269,-39.246895
53000,-43.888168,-45.798782
54000,-43.521667,-30.397173
55000,-43.161983,-40.408512
56000,-42.809555,-39.944557
57000,-42.452271,-39.627811
58000,-42.101055,-39.310848
59000,-41.744572,-38.988857
60000,-41.383156,-38.655602
61000,-41.006744,-38.305534
62000,-40.611919,-37.935081
63000,-40.191143,-37.534039
64000,-39.733437,-37.10091
65000,-39.250652,-36.615025
66000,-38.831375,-36.170082
67000,-38.757927,-36.007339
68000,-39.481701,-36.62273
69000,-40.74118,-38.088539
70000,-41.156727,-38.994102
71000,-40.836143,-38.866016
72000,-40.341534,-38.399776
73000,-39.855999,-37.902634
74000,-39.408958,-37.449322
75000,-38.991051,-37.027817
76000,-38.593815,-36.638836
77000,-38.207985,-36.266304
78000,-37.825184,-35.898426
79000,-37.446121,-35.511223
80000,-37.055466,-35.133148
81000,-36.656139,-34.157906
82000,-36.24102,-28.260513
83000,-35.807301,-22.170895
84000,-35.327698,-33.938728
85000,-34.856953,-33.2742
86000,-34.380615,-32.636944
87000,-33.873688,-32.312874
88000,-33.268494,-38.950336
89000,-32.572884,-28.775627
90000,-31.82909,-33.008171
91000,-31.081512,-29.843971
92000,-30.173132,-30.942934
93000,-29.195353,-29.404327
94000,-28.665165,-46.683926
95000,-29.07365,-23.618082
96000,-30.559381,-29.588831
97000,-32.964851,-31.730137
98000,-34.468689,-26.843138
99000,-34.644371,-31.931526
100000,-34.536476,-34.92387
101000,-34.234913,-30.238949
102000,-34.51799,-33.658051
103000,-36.214119,-38.936134
104000,-38.901711,-42.17432
105000,-41.926804,-43.894993
106000,-44.75563,-56.215988
107000,-47.084431,-33.060379
108000,-48.245003,-37.912945
109000,-47.952572,-43.510159
110000,-46.907154,-44.697433
111000,-45.741604,-38.135353
112000,-44.679264,-47.545959
113000,-43.755512,-42.58831
114000,-42.959309,-38.040295
115000,-42.264339,-37.528904
116000,-41.647533,-37.071198
117000,-41.097267,-36.656162
