20.63820484	-43.45323741
21.22768372	-43.69304556
21.85766216	-43.93285372
22.4819718	-44.2206235
23.14917401	-44.41247002
23.83617692	-44.55635492
24.54356816	-44.74820144
25.24459401	-45.03597122
25.99378314	-45.22781775
26.76520611	-45.37170264
27.55952277	-45.56354916
28.34669184	-45.85131894
29.18794259	-46.13908873
30.02162341	-46.33093525
30.91258145	-46.52278177
31.79552229	-46.76258993
32.70368213	-47.00239808
33.63778129	-47.29016787
34.59856067	-47.62589928
35.62534944	-47.9616307
36.64289875	-48.24940048
37.68951182	-48.58513189
38.76601878	-48.96882494
39.87327348	-49.30455635
41.01215415	-49.54436451
42.18356411	-49.78417266
43.43545462	-49.97601918
44.72449775	-50.16786571
46.05179608	-50.40767386
47.31587235	-50.74340528
48.6673323	-51.07913669
50.05739334	-51.36690647
51.48715801	-51.60671463
53.01515324	-51.79856115
54.52939895	-52.0383693
56.1476794	-52.23021583
57.75139791	-52.51798561
59.40092264	-52.8057554
61.16377633	-52.99760192
62.91076715	-53.18944844
64.7076564	-53.42925659
66.55586932	-53.76498801
68.45687183	-54.10071942
70.48848083	-54.34052758
72.50180858	-54.5323741
74.65346002	-54.67625899
76.86896647	-54.82014388
79.06453689	-55.10791367
81.32281832	-55.44364508
83.73625272	-55.73141487
86.12797006	-56.06714628
88.58800084	-56.45083933
91.11829628	-56.83453237
93.72086329	-57.17026379
96.50223708	-57.45803357
99.25858294	-57.74580336
102.093657	-58.1294964
104.782469	-58.65707434
107.6586442	-59.13669065
110.6137675	-59.56834532
113.650006	-59.90407674
116.7695863	-60.28776978
120.1048185	-60.71942446
123.401577	-61.10311751
126.9262355	-61.48681055
130.4102351	-61.91846523
133.9898671	-62.39808153
137.6677564	-62.82973621
141.4466002	-63.30935252
145.3291695	-63.78896882
148.9951899	-64.41247002
152.9192345	-64.98800959
156.9466256	-65.61151079
160.9057037	-66.18705036
165.1434322	-66.7146283
169.4927685	-67.3381295
173.768331	-68.00959233
178.3448189	-68.63309353
182.8436799	-69.25659472
187.4560276	-69.92805755
192.1847246	-70.59952038
197.032706	-71.31894484
201.3476405	-72.13429257
204.867526	-73.14148681
207.5477629	-74.29256595
210.2630647	-75.39568345
213.4758474	-76.45083933
216.9726101	-77.55395683
220.7656456	-78.60911271
224.1389058	-79.71223022
226.8254442	-80.86330935
229.0474549	-82.01438849
231.0408424	-83.26139089
233.3041476	-84.46043165
235.5896245	-85.70743405
237.8974901	-86.90647482
239.1893926	-87.38609113
244.692439	-86.57074341
247.6253329	-85.41966427
249.7804027	-84.2206235
252.500634	-83.02158273
255.8040443	-81.8705036
259.1506725	-80.71942446
261.9729506	-79.47242206
264.5392707	-78.22541966
267.7100495	-77.0263789
271.5063674	-75.92326139
276.252742	-74.91606715
281.082091	-73.86091127
286.3058125	-72.85371703
292.575791	-71.99040767
299.9562006	-71.31894484
307.8560632	-70.69544365
315.6219274	-70.02398082
323.5836904	-69.30455635
331.0284021	-68.48920863
338.2777867	-67.57793765
346.0605665	-66.81055156
355.1746668	-66.18705036
364.5288027	-65.65947242
374.5347578	-65.08393285
384.8153665	-64.55635492
395.3781678	-64.02877698
406.2309075	-63.50119904
416.9296973	-62.9736211
428.8382548	-62.44604317
441.0869507	-62.11031175
454.177181	-61.91846523
466.6438955	-61.63069544
479.4528089	-61.19904077
492.6133144	-60.71942446
506.1350627	-60.28776978
520.0279697	-59.85611511
534.3022232	-59.42446043
549.5632344	-59.08872902
565.8727382	-58.84892086
582.0354825	-58.51318945
598.6598753	-58.1294964
615.0924969	-57.69784173
631.9761777	-57.26618705
649.3232988	-56.83453237
667.8696003	-56.4028777
686.2019604	-55.97122302
705.801609	-55.63549161
726.7478319	-55.44364508
747.5055723	-55.20383693
768.8562058	-54.82014388
790.8166669	-54.38848921
812.5238023	-53.86091127
835.7315195	-53.42925659
860.5336997	-53.14148681
885.1126999	-52.90167866
910.393738	-52.61390887
937.4116846	-52.37410072
964.1865128	-52.08633094
992.8008789	-51.79856115
1022.26444	-51.51079137
1051.462875	-51.31894484
1081.495291	-51.07913669
1112.385509	-50.83932854
1145.398008	-50.69544365
1179.390225	-50.64748201
1213.076568	-50.50359712
1249.077296	-50.26378897
1284.754076	-49.97601918
1322.881993	-49.6882494
1362.14144	-49.40047962
1401.047615	-49.0647482
1441.065048	-48.77697842
1482.225479	-48.48920863
1524.561556	-48.15347722
1566.409263	-47.8177458
1611.149839	-47.52997602
1657.168318	-47.24220624
1704.501201	-46.95443645
1755.086042	-46.7146283
1805.2157	-46.47482014
1858.789466	-46.23501199
1911.881154	-45.94724221
1966.489274	-45.56354916
2022.657138	-45.27577938
2080.429298	-45.03597122
2139.851575	-44.79616307
2203.356401	-44.55635492
2266.289784	-44.36450839
2333.546943	-44.2206235
2400.198895	-44.02877698
2468.754594	-43.78896882
2539.268416	-43.54916067
2614.626819	-43.30935252
2689.307117	-43.02158273
2766.120471	-42.68585132
2845.127808	-42.39808153
2929.563265	-42.06235012
3013.238937	-41.82254197
3102.663464	-41.63069544
3191.283312	-41.39088729
3285.991699	-41.2470024
3383.510766	-41.10311751
3483.923927	-40.81534772
3579.554194	-40.43165468
3677.809417	-40
3782.856875	-39.61630695
3890.904753	-39.32853717
4006.375953	-39.04076739
4120.808095	-38.65707434
4238.508707	-38.32134293
4364.295822	-38.08153477
4488.951054	-37.88968825
4622.1706	-37.69784173
4754.191382	-37.41007194
4884.689234	-37.07434053
5024.208207	-36.73860911
5173.312691	-36.45083933
5321.075473	-36.16306954
5473.058731	-35.92326139
5629.383012	-35.63549161
5783.904009	-35.25179856
5949.10681	-34.82014388
6119.028217	-34.43645084
6293.803006	-34.05275779
6473.569802	-33.57314149
6651.262891	-33.09352518
6833.83348	-32.75779376
7036.642595	-32.51798561
7237.626751	-32.23021583
7444.351519	-31.79856115
7648.691606	-31.31894484
7858.640627	-30.79136691
8056.879815	-30.11990408
8242.24499	-29.35251799
8422.746735	-28.48920863
8597.88345	-27.57793765
8786.173529	-26.76258993
8998.05869	-25.99520384
9205.07763	-25.13189448
9416.85947	-24.26858513
9654.405715	-23.54916067
9780.712186	-23.02158273
9908.671097	-22.92565947
10038.30407	-23.54916067
10247.03355	-24.46043165
10426.16843	-25.51558753
10562.5717	-26.66666667
10666.04399	-27.86570743
10758.86999	-29.11270983
10852.50385	-30.35971223
10935.1017	-31.60671463
11006.40003	-32.85371703
11090.16918	-34.10071942
11186.68632	-35.34772182
11296.27251	-36.59472422
11444.05917	-37.74580336
11618.92238	-38.84892086
11758.18727	-40
12002.67881	-40.95923261
12305.45399	-41.58273381
12602.20923	-41.53477218
12850.32425	-40.76738609
13089.13888	-39.76019185
13346.84068	-38.7529976
13609.61616	-37.74580336
13862.54172	-36.73860911
14120.16773	-35.73141487
14429.39354	-34.86810552
14777.36918	-34.14868106
15150.13768	-33.47721823
15532.3095	-32.75779376
15924.12184	-32.0383693
16308.14398	-31.31894484
16719.52724	-30.64748201
17197.07886	-30.26378897
17688.27055	-30.3117506
18154.12159	-30.74340528
18612.0708	-31.36690647
19122.95374	-31.75059952
19669.15325	-31.75059952
20209.05206	-31.46282974
20763.77055	-31.03117506
21333.71552	-30.50359712
21871.87201	-29.88009592
22447.90538	-29.35251799
23064.07819	-28.92086331
23697.16432	-28.53717026
24374.01476	-28.20143885
25043.05736	-27.72182254
25702.60935	-27.09832134
26379.53178	-26.47482014
27103.62384	-26.13908873
27877.7713	-26.18705036
28674.03035	-26.37889688
29524.99559	-26.42685851
30335.42752	-26.13908873
31134.36319	-25.56354916
31954.3402	-25.03597122
32831.45524	-24.79616307
33769.20392	-24.8441247
34771.37969	-24.94004796
35803.29725	-24.94004796
36865.83924	-24.79616307
37918.82005	-24.46043165
39001.87663	-24.02877698
40072.43957	-23.64508393
41217.00892	-23.35731415
42440.21478	-23.02158273
43652.41373	-22.68585132
44899.23612	-22.39808153
46231.7202	-22.11031175
47552.21405	-21.82254197
48910.42452	-21.58273381
50361.94948	-21.39088729
51800.41304	-21.19904077
53337.7048	-20.95923261
54861.16339	-20.6235012
56306.0265	-20.14388489
57851.57125	-19.71223022
59439.53967	-19.28057554
61071.09626	-18.84892086
62747.43746	-18.36930456
64539.6616	-18.03357314
66455.01873	-18.03357314
68427.21831	-18.17745803
70457.94727	-18.17745803
72470.40291	-17.98561151
74459.64381	-17.60191847
76503.4874	-17.12230216
78518.33834	-16.54676259
80499.01316	-15.92326139
82619.09315	-15.34772182
84886.90556	-14.82014388
87311.48843	-14.43645084
89805.32347	-14.48441247
92070.71964	-14.96402878
93985.1739	-15.87529976
95421.25084	-16.97841727
96669.62613	-18.1294964
98146.72103	-19.32853717
100187.5154	-20.33573141
102714.809	-20.86330935
104964.2207	-20.6235012
106914.91	-19.76019185
108548.5511	-18.65707434
110446.157	-17.60191847
112742.6973	-16.64268585
115336.5761	-15.7793765
118246.0143	-15.10791367
121360.2265	-14.58033573
124691.4447	-14.10071942
128252.945	-13.76498801
132059.1346	-13.57314149
135831.0746	-13.38129496
139862.162	-13.14148681
143856.9761	-12.85371703
147965.892	-12.56594724
152357.107	-12.37410072
156878.6409	-12.1822542
161359.4883	-11.89448441
165968.3198	-11.65467626
170893.7966	-11.41486811
175774.9519	-11.07913669
180599.8005	-10.69544365
185758.1837	-10.35971223
191063.9032	-10.02398082
196521.1673	-9.6882494
201915.4791	-9.304556355
207682.6914	-9.064748201
213846.1344	-9.112709832
219954.1162	-9.400479616
226236.5573	-9.6882494
232950.6272	-9.784172662
239604.2812	-9.544364508
246181.1818	-9.064748201
252664.7867	-8.489208633
259319.1485	-7.817745803
265860.6383	-7.098321343
272862.5355	-6.618705036
280656.1737	-6.522781775
288672.4178	-6.618705036
297239.4099	-6.714628297
306060.6464	-6.762589928
315143.6727	-6.90647482
324144.9662	-7.290167866
332321.7283	-7.961630695
338864.5503	-8.920863309
344415.1965	-9.976019185
350436.1365	-11.03117506
356562.3323	-12.1822542
363976.4405	-13.04556355
372754.0052	-13.2853717
381743.2474	-12.85371703
390949.2719	-12.08633094
400811.215	-11.31894484
410921.9318	-10.64748201
421287.6978	-9.976019185
431914.9469	-9.256594724
442810.275	-8.537170264
454472.4453	-7.913669065
465936.8006	-7.290167866
478726.305	-6.762589928
492399.9287	-6.330935252
506464.1053	-5.899280576
520366.0442	-5.467625899
534649.5775	-5.035971223
549325.1797	-4.604316547
564403.6126	-4.12470024
579895.9337	-3.645083933
596459.2156	-3.213429257
613495.5864	-2.829736211
631018.5586	-2.494004796
648339.394	-2.158273381
666135.6692	-1.822541966
685904.7177	-1.534772182
705495.8763	-1.151079137
725646.6076	-0.767386091
747181.7747	-0.479616307
769356.0455	-0.287769784
792188.3868	-0.143884892
814815.2735	0.143884892
837181.147	0.527577938
860160.9416	1.055155875
881859.0462	1.726618705
903125.7381	2.446043165
925907.657	3.117505995
950293.0279	3.741007194
974264.7715	4.316546763
999923.7102	4.8441247
1027370.627	5.323741007
1056714.908	5.755395683
1086897.336	6.091127098
1119153.417	6.18705036
1151119.245	5.899280576
1180156.957	5.275779376
1208617.326	4.460431655
1233748.471	3.549160671
