2.90E+01,-4.59E+01,"-1.7266187e+00		"
3.80E+01,-4.89E+01,"-1.7266187e+00		"
4.70E+01,-5.05E+01,"-1.7452540e+00		"
5.60E+01,-5.21E+01,"-2.0046273e+00		"
6.50E+01,-5.37E+01,"-1.8807199e+00		"
7.40E+01,-5.46E+01,"-2.0143885e+00		"
8.30E+01,-5.55E+01,"-1.9304949e+00		"
9.20E+01,-5.71E+01,"-2.0143885e+00		"
1.01E+02,-5.79E+01,"-2.0143885e+00		"
1.10E+02,-5.92E+01,"-2.0143885e+00		"
1.19E+02,-6.04E+01,"-2.0623501e+00		"
1.28E+02,-6.18E+01,"-2.1103118e+00		"
1.37E+02,-6.25E+01,"-2.2136441e+00		"
1.46E+02,-6.43E+01,"-2.4173425e+00		"
1.55E+02,-6.53E+01,"-2.4460432e+00		"
1.64E+02,-6.63E+01,"-2.4460432e+00		"
1.73E+02,-6.75E+01,"-2.4460432e+00		"
1.82E+02,-6.88E+01,"-2.4460432e+00		"
1.91E+02,-7.01E+01,"-2.4665595e+00		"
2.00E+02,-7.16E+01,"-2.7917032e+00		"
2.03E+02,-7.26E+01,"-2.7386447e+00		"
2.07E+02,-7.36E+01,"-2.8297362e+00		"
2.10E+02,-7.44E+01,"-2.8297362e+00		"
2.13E+02,-7.55E+01,"-2.8297362e+00		"
2.17E+02,-7.65E+01,"-2.8705162e+00		"
2.20E+02,-7.77E+01,"-2.8441789e+00		"
2.24E+02,-7.87E+01,"-2.9856827e+00		"
2.27E+02,-8.17E+01,"-2.9064381e+00		"
2.31E+02,-8.44E+01,"-3.0839744e+00		"
2.35E+02,-8.48E+01,"-3.0309889e+00		"
2.39E+02,-8.71E+01,"-3.1702711e+00		"
2.43E+02,-8.71E+01,"-3.2612080e+00		"
2.47E+02,-8.61E+01,"-3.2349843e+00		"
2.51E+02,-8.34E+01,"-3.3904340e+00		"
2.55E+02,-8.26E+01,"-3.3115311e+00		"
2.59E+02,-8.17E+01,"-3.5199836e+00		"
2.63E+02,-7.87E+01,"-3.4408481e+00		"
2.67E+02,-7.80E+01,"-3.5157172e+00		"
2.72E+02,-7.49E+01,"-3.5421735e+00		"
2.76E+02,-7.59E+01,"-3.5011990e+00		"
2.80E+02,-7.48E+01,"-3.5011990e+00		"
2.85E+02,-7.36E+01,"-3.5469463e+00		"
2.90E+02,-7.24E+01,"-3.6841049e+00		"
2.94E+02,-7.15E+01,"-3.6315184e+00		"
2.99E+02,-7.19E+01,"-3.8479027e+00		"
3.04E+02,-7.10E+01,"-3.7424197e+00		"
3.09E+02,-7.01E+01,"-4.0183933e+00		"
3.14E+02,-7.05E+01,"-3.9084705e+00		"
3.19E+02,-6.96E+01,"-4.1314307e+00		"
3.24E+02,-6.85E+01,"-4.0783203e+00		"
3.29E+02,-6.91E+01,"-4.1726619e+00		"
3.35E+02,-6.80E+01,"-4.2605981e+00		"
3.40E+02,-6.70E+01,"-4.2080270e+00		"
3.46E+02,-6.75E+01,"-4.3861626e+00		"
3.51E+02,-6.65E+01,"-4.3070736e+00		"
3.57E+02,-6.58E+01,"-4.5156783e+00		"
3.63E+02,-6.61E+01,"-4.4363562e+00		"
3.69E+02,-6.53E+01,"-4.5859539e+00		"
3.75E+02,-6.46E+01,"-4.5594352e+00		"
3.81E+02,-6.49E+01,"-4.6290975e+00		"
3.87E+02,-6.41E+01,"-4.8370707e+00		"
3.93E+02,-6.44E+01,"-4.7320733e+00		"
4.00E+02,-6.37E+01,"-5.0512700e+00		"
4.06E+02,-6.40E+01,"-4.9196365e+00		"
4.13E+02,-6.33E+01,"-5.1938707e+00		"
4.19E+02,-6.26E+01,"-5.1146578e+00		"
4.26E+02,-6.29E+01,"-5.3233640e+00		"
4.33E+02,-6.22E+01,"-5.2439176e+00		"
4.40E+02,-6.24E+01,"-5.4257774e+00		"
4.47E+02,-6.20E+01,"-5.3726570e+00		"
4.54E+02,-6.16E+01,"-5.4676259e+00		"
4.62E+02,-6.18E+01,"-5.5112885e+00		"
4.69E+02,-6.13E+01,"-5.4849980e+00		"
4.77E+02,-6.15E+01,"-5.6711317e+00		"
4.85E+02,-6.09E+01,"-5.5656599e+00		"
4.93E+02,-6.12E+01,"-5.8438158e+00		"
5.01E+02,-6.05E+01,"-5.7380331e+00		"
5.09E+02,-5.99E+01,"-6.0164435e+00		"
5.17E+02,-6.02E+01,"-5.9103489e+00		"
5.25E+02,-5.96E+01,"-6.1853475e+00		"
5.34E+02,-5.98E+01,"-6.4595309e+00		"
5.42E+02,-5.93E+01,"-6.3544000e+00		"
5.51E+02,-5.89E+01,"-6.6309348e+00		"
5.60E+02,-5.90E+01,"-6.5213790e+00		"
5.69E+02,-5.86E+01,"-6.7979028e+00		"
5.79E+02,-5.88E+01,"-6.6920366e+00		"
5.88E+02,-5.83E+01,"-6.9673992e+00		"
5.97E+02,-5.85E+01,"-7.1932368e+00		"
6.07E+02,-5.79E+01,"-7.1145582e+00		"
6.17E+02,-5.73E+01,"-7.3228271e+00		"
6.27E+02,-5.76E+01,"-7.2439167e+00		"
6.37E+02,-5.70E+01,"-7.4889150e+00		"
6.48E+02,-5.72E+01,"-7.3792727e+00		"
6.58E+02,-5.66E+01,"-7.6560625e+00		"
6.69E+02,-5.60E+01,"-7.5501127e+00		"
6.80E+02,-5.62E+01,"-7.8253421e+00		"
6.91E+02,-5.57E+01,"-8.0527189e+00		"
7.02E+02,-5.59E+01,"-7.9739783e+00		"
7.13E+02,-5.55E+01,"-8.1822980e+00		"
7.25E+02,-5.56E+01,"-8.1033253e+00		"
7.37E+02,-5.53E+01,"-8.3832540e+00		"
7.48E+02,-5.48E+01,"-8.2460929e+00		"
7.61E+02,-5.51E+01,"-8.5621797e+00		"
7.73E+02,-5.45E+01,"-8.4561463e+00		"
7.86E+02,-5.47E+01,"-8.7312424e+00		"
7.98E+02,-5.40E+01,"-9.0052329e+00		"
8.11E+02,-5.44E+01,"-8.9001625e+00		"
8.24E+02,-5.36E+01,"-9.2167959e+00		"
8.38E+02,-5.32E+01,"-9.0799300e+00		"
8.51E+02,-5.33E+01,"-9.4253420e+00		"
8.65E+02,-5.29E+01,"-9.2930855e+00		"
8.79E+02,-5.31E+01,"-9.6092089e+00		"
8.93E+02,-5.27E+01,"-9.4989504e+00		"
9.08E+02,-5.29E+01,"-9.7776354e+00		"
9.23E+02,-5.25E+01,"-1.0055278e+01		"
9.38E+02,-5.21E+01,"-9.9501245e+00		"
9.53E+02,-5.23E+01,"-1.0228020e+01		"
9.68E+02,-5.18E+01,"-1.0122557e+01		"
9.84E+02,-5.20E+01,"-1.0400705e+01		"
1.00E+03,-5.16E+01,"-1.0294931e+01		"
1.01E+03,-5.17E+01,"-1.0606790e+01		"
1.02E+03,-5.18E+01,"-1.0535070e+01		"
1.03E+03,-5.14E+01,"-1.0462560e+01		"
1.04E+03,-5.15E+01,"-1.0774857e+01		"
1.06E+03,-5.11E+01,"-1.0702876e+01		"
1.07E+03,-5.12E+01,"-1.1013636e+01		"
1.08E+03,-5.13E+01,"-1.0939391e+01		"
1.09E+03,-5.09E+01,"-1.0864327e+01		"
1.10E+03,-5.10E+01,"-1.1211456e+01		"
1.12E+03,-5.07E+01,"-1.1121712e+01		"
1.13E+03,-5.08E+01,"-1.1510593e+01		"
1.14E+03,-5.08E+01,"-1.1418025e+01		"
1.15E+03,-5.07E+01,"-1.1324437e+01		"
1.17E+03,-5.07E+01,"-1.1631565e+01		"
1.18E+03,-5.07E+01,"-1.1577857e+01		"
1.19E+03,-5.06E+01,"-1.1523557e+01		"
1.20E+03,-5.06E+01,"-1.1757643e+01		"
1.22E+03,-5.03E+01,"-1.1703739e+01		"
1.23E+03,-5.04E+01,"-1.1937167e+01		"
1.25E+03,-5.05E+01,"-1.1883656e+01		"
1.26E+03,-5.01E+01,"-1.1829555e+01		"
1.27E+03,-5.02E+01,"-1.2103598e+01		"
1.29E+03,-4.97E+01,"-1.2031989e+01		"
1.30E+03,-4.98E+01,"-1.1959590e+01		"
1.32E+03,-4.99E+01,"-1.2303399e+01		"
1.33E+03,-4.95E+01,"-1.2210055e+01		"
1.34E+03,-4.96E+01,"-1.2595814e+01		"
1.36E+03,-4.97E+01,"-1.2503050e+01		"
1.37E+03,-4.92E+01,"-1.2409262e+01		"
1.39E+03,-4.93E+01,"-1.2761096e+01		"
1.40E+03,-4.88E+01,"-1.2689333e+01		"
1.42E+03,-4.89E+01,"-1.2616779e+01		"
1.44E+03,-4.90E+01,"-1.2929149e+01		"
1.45E+03,-4.86E+01,"-1.2857124e+01		"
1.47E+03,-4.87E+01,"-1.3210353e+01		"
1.48E+03,-4.82E+01,"-1.3117490e+01		"
1.50E+03,-4.83E+01,"-1.3023602e+01		"
1.52E+03,-4.84E+01,"-1.3479331e+01		"
1.53E+03,-4.79E+01,"-1.3348705e+01		"
1.55E+03,-4.80E+01,"-1.3843602e+01		"
1.57E+03,-4.75E+01,"-1.3732334e+01		"
1.58E+03,-4.76E+01,"-1.3619838e+01		"
1.60E+03,-4.78E+01,"-1.4046405e+01		"
1.62E+03,-4.73E+01,"-1.3953241e+01		"
1.64E+03,-4.74E+01,"-1.4386317e+01		"
1.66E+03,-4.75E+01,"-1.4275215e+01		"
1.67E+03,-4.71E+01,"-1.4162888e+01		"
1.69E+03,-4.72E+01,"-1.4548274e+01		"
1.71E+03,-4.67E+01,"-1.4476650e+01		"
1.73E+03,-4.68E+01,"-1.4404236e+01		"
1.75E+03,-4.69E+01,"-1.4716374e+01		"
1.77E+03,-4.65E+01,"-1.4644488e+01		"
1.79E+03,-4.66E+01,"-1.5001236e+01		"
1.81E+03,-4.62E+01,"-1.4908552e+01		"
1.83E+03,-4.63E+01,"-1.4814846e+01		"
1.85E+03,-4.64E+01,"-1.5201170e+01		"
1.87E+03,-4.60E+01,"-1.5108047e+01		"
1.89E+03,-4.61E+01,"-1.5013897e+01		"
1.91E+03,-4.62E+01,"-1.5404322e+01		"
1.93E+03,-4.57E+01,"-1.5314272e+01		"
1.95E+03,-4.58E+01,"-1.5660389e+01		"
1.97E+03,-4.53E+01,"-1.5586083e+01		"
2.00E+03,-4.54E+01,"-1.5510958e+01		"
2.02E+03,-4.55E+01,"-1.5822336e+01		"
2.04E+03,-4.51E+01,"-1.5750481e+01		"
2.06E+03,-4.52E+01,"-1.6108021e+01		"
2.08E+03,-4.48E+01,"-1.6015377e+01		"
2.11E+03,-4.49E+01,"-1.5921713e+01		"
2.13E+03,-4.50E+01,"-1.6346546e+01		"
2.15E+03,-4.46E+01,"-1.6234846e+01		"
2.18E+03,-4.47E+01,"-1.6121916e+01		"
2.20E+03,-4.48E+01,"-1.6586261e+01		"
2.23E+03,-4.44E+01,"-1.6474032e+01		"
2.25E+03,-4.45E+01,"-1.6896175e+01		"
2.28E+03,-4.42E+01,"-1.6803232e+01		"
2.30E+03,-4.43E+01,"-1.6709264e+01		"
2.33E+03,-4.43E+01,"-1.7065121e+01		"
2.35E+03,-4.41E+01,"-1.6993220e+01		"
2.38E+03,-4.42E+01,"-1.7258955e+01		"
2.40E+03,-4.38E+01,"-1.7205422e+01		"
2.43E+03,-4.39E+01,"-1.7151299e+01		"
2.46E+03,-4.40E+01,"-1.7423425e+01		"
2.48E+03,-4.36E+01,"-1.7348992e+01		"
2.51E+03,-4.37E+01,"-1.7273738e+01		"
2.54E+03,-4.33E+01,"-1.7617682e+01		"
2.57E+03,-4.34E+01,"-1.7527710e+01		"
2.60E+03,-4.35E+01,"-1.7916169e+01		"
2.62E+03,-4.31E+01,"-1.7823367e+01		"
2.65E+03,-4.32E+01,"-1.7729542e+01		"
2.68E+03,-4.33E+01,"-1.8118360e+01		"
2.71E+03,-4.28E+01,"-1.8028620e+01		"
2.74E+03,-4.29E+01,"-1.7937891e+01		"
2.77E+03,-4.24E+01,"-1.8354444e+01		"
2.80E+03,-4.25E+01,"-1.8242145e+01		"
2.83E+03,-4.26E+01,"-1.8705503e+01		"
2.87E+03,-4.21E+01,"-1.8593902e+01		"
2.90E+03,-4.23E+01,"-1.8481070e+01		"
2.93E+03,-4.24E+01,"-1.8916207e+01		"
2.96E+03,-4.19E+01,"-1.8826274e+01		"
2.99E+03,-4.20E+01,"-1.9214806e+01		"
3.03E+03,-4.17E+01,"-1.9122044e+01		"
3.06E+03,-4.17E+01,"-1.9028260e+01		"
3.09E+03,-4.18E+01,"-1.9380022e+01		"
3.13E+03,-4.15E+01,"-1.9308262e+01		"
3.16E+03,-4.16E+01,"-1.9235710e+01		"
3.20E+03,-4.13E+01,"-1.9605891e+01		"
3.23E+03,-4.13E+01,"-1.9493640e+01		"
3.27E+03,-4.14E+01,"-1.9956922e+01		"
3.30E+03,-4.11E+01,"-1.9845369e+01		"
3.34E+03,-4.12E+01,"-1.9732586e+01		"
3.38E+03,-4.12E+01,"-2.0196700e+01		"
3.41E+03,-4.09E+01,"-2.0084618e+01		"
3.45E+03,-4.10E+01,"-2.0590948e+01		"
3.49E+03,-4.05E+01,"-2.0460998e+01		"
3.53E+03,-4.06E+01,"-2.0329616e+01		"
3.57E+03,-4.08E+01,"-2.0800124e+01		"
3.61E+03,-4.01E+01,"-2.0706863e+01		"
3.65E+03,-4.03E+01,"-2.1046975e+01		"
3.69E+03,-3.96E+01,"-2.0975615e+01		"
3.73E+03,-3.98E+01,"-2.0903467e+01		"
3.77E+03,-3.99E+01,"-2.1213919e+01		"
3.81E+03,-3.94E+01,"-2.1139503e+01		"
3.85E+03,-3.95E+01,"-2.1064265e+01		"
3.89E+03,-3.91E+01,"-2.1440793e+01		"
3.94E+03,-3.92E+01,"-2.1332851e+01		"
3.98E+03,-3.93E+01,"-2.1799047e+01		"
4.02E+03,-3.87E+01,"-2.1687710e+01		"
4.07E+03,-3.89E+01,"-2.1575145e+01		"
4.11E+03,-3.90E+01,"-2.2038918e+01		"
4.16E+03,-3.84E+01,"-2.1927053e+01		"
4.21E+03,-3.86E+01,"-2.2389733e+01		"
4.25E+03,-3.81E+01,"-2.2278563e+01		"
4.30E+03,-3.82E+01,"-2.2166167e+01		"
4.35E+03,-3.83E+01,"-2.2629676e+01		"
4.39E+03,-3.79E+01,"-2.2517979e+01		"
4.44E+03,-3.80E+01,"-2.2405050e+01		"
4.49E+03,-3.77E+01,"-2.2842065e+01		"
4.54E+03,-3.78E+01,"-2.2752055e+01		"
4.59E+03,-3.78E+01,"-2.3140444e+01		"
4.64E+03,-3.75E+01,"-2.3047603e+01		"
4.69E+03,-3.76E+01,"-2.2953738e+01		"
4.74E+03,-3.77E+01,"-2.3375279e+01		"
